typeID;typeName;published
31159;"Small Hyperspatial Velocity Optimizer I";1
31160;"Small Hyperspatial Velocity Optimizer I Blueprint";1
31161;"Medium Hyperspatial Velocity Optimizer I";1
31162;"Medium Hyperspatial Velocity Optimizer I Blueprint";1
31163;"Capital Hyperspatial Velocity Optimizer I";1
31164;"Capital Hyperspatial Velocity Optimizer I Blueprint";1
31165;"Small Hyperspatial Velocity Optimizer II";1
31166;"Small Hyperspatial Velocity Optimizer II Blueprint";1
31167;"Medium Hyperspatial Velocity Optimizer II";1
31168;"Medium Hyperspatial Velocity Optimizer II Blueprint";1
31169;"Capital Hyperspatial Velocity Optimizer II";1
31170;"Capital Hyperspatial Velocity Optimizer II Blueprint";1
31171;"Small Low Friction Nozzle Joints II";1
31172;"Small Low Friction Nozzle Joints II Blueprint";1
31173;"Medium Low Friction Nozzle Joints II";1
31174;"Medium Low Friction Nozzle Joints II Blueprint";1
31175;"Capital Low Friction Nozzle Joints II";1
31176;"Capital Low Friction Nozzle Joints II Blueprint";1
31177;"Small Polycarbon Engine Housing I";1
31178;"Small Polycarbon Engine Housing I Blueprint";1
31179;"Medium Polycarbon Engine Housing I";1
31180;"Medium Polycarbon Engine Housing I Blueprint";1
31181;"Capital Polycarbon Engine Housing I";1
31182;"Capital Polycarbon Engine Housing I Blueprint";1
31183;"Small Polycarbon Engine Housing II";1
31184;"Small Polycarbon Engine Housing II Blueprint";1
31185;"Medium Polycarbon Engine Housing II";1
31186;"Medium Polycarbon Engine Housing II Blueprint";1
31187;"Capital Polycarbon Engine Housing II";1
31188;"Capital Polycarbon Engine Housing II Blueprint";1
31189;"Small Warp Core Optimizer I";1
31190;"Small Warp Core Optimizer I Blueprint";1
31191;"Medium Warp Core Optimizer I";1
31192;"Medium Warp Core Optimizer I Blueprint";1
31193;"Capital Warp Core Optimizer I";1
31194;"Capital Warp Core Optimizer I Blueprint";1
31195;"Small Warp Core Optimizer II";1
31196;"Small Warp Core Optimizer II Blueprint";1
31197;"Medium Warp Core Optimizer II";1
31198;"Medium Warp Core Optimizer II Blueprint";1
31199;"Capital Warp Core Optimizer II";1
31200;"Capital Warp Core Optimizer II Blueprint";1
31201;"Small Emission Scope Sharpener I";1
31202;"Small Emission Scope Sharpener I Blueprint";1
31203;"Medium Emission Scope Sharpener I";1
31204;"Medium Emission Scope Sharpener I Blueprint";1
31205;"Capital Emission Scope Sharpener I";1
31206;"Capital Emission Scope Sharpener I Blueprint";1
31207;"Small Emission Scope Sharpener II";1
31208;"Small Emission Scope Sharpener II Blueprint";1
31209;"Medium Emission Scope Sharpener II";1
31210;"Medium Emission Scope Sharpener II Blueprint";1
31211;"Capital Emission Scope Sharpener II";1
31212;"Capital Emission Scope Sharpener II Blueprint";1
31213;"Small Gravity Capacitor Upgrade I";1
31214;"Small Gravity Capacitor Upgrade I Blueprint";1
31215;"Medium Gravity Capacitor Upgrade I";1
31216;"Medium Gravity Capacitor Upgrade I Blueprint";1
31217;"Capital Gravity Capacitor Upgrade I";1
31218;"Capital Gravity Capacitor Upgrade I Blueprint";1
31220;"Small Gravity Capacitor Upgrade II";1
31221;"Small Gravity Capacitor Upgrade II Blueprint";1
31222;"Medium Gravity Capacitor Upgrade II";1
31223;"Medium Gravity Capacitor Upgrade II Blueprint";1
31224;"Capital Gravity Capacitor Upgrade II";1
31225;"Capital Gravity Capacitor Upgrade II Blueprint";1
31226;"Small Liquid Cooled Electronics I";1
31227;"Small Liquid Cooled Electronics I Blueprint";1
31228;"Medium Liquid Cooled Electronics I";1
31229;"Medium Liquid Cooled Electronics I Blueprint";1
31230;"Capital Liquid Cooled Electronics I";1
31231;"Capital Liquid Cooled Electronics I Blueprint";1
31232;"Small Liquid Cooled Electronics II";1
31233;"Small Liquid Cooled Electronics II Blueprint";1
31234;"Medium Liquid Cooled Electronics II";1
31235;"Medium Liquid Cooled Electronics II Blueprint";1
31236;"Capital Liquid Cooled Electronics II";1
31237;"Capital Liquid Cooled Electronics II Blueprint";1
31238;"Small Memetic Algorithm Bank I";1
31239;"Small Memetic Algorithm Bank I Blueprint";1
31240;"Medium Memetic Algorithm Bank I";1
31241;"Medium Memetic Algorithm Bank I Blueprint";1
31242;"Capital Memetic Algorithm Bank I";1
31243;"Capital Memetic Algorithm Bank I Blueprint";1
31244;"Small Memetic Algorithm Bank II";1
31245;"Small Memetic Algorithm Bank II Blueprint";1
31246;"Medium Memetic Algorithm Bank II";1
31247;"Medium Memetic Algorithm Bank II Blueprint";1
31248;"Capital Memetic Algorithm Bank II";1
31249;"Capital Memetic Algorithm Bank II Blueprint";1
31250;"Small Signal Disruption Amplifier I";1
31251;"Small Signal Disruption Amplifier I Blueprint";1
31252;"Medium Signal Disruption Amplifier I";1
31253;"Medium Signal Disruption Amplifier I Blueprint";1
31254;"Capital Signal Disruption Amplifier I";1
31255;"Capital Signal Disruption Amplifier I Blueprint";1
31256;"Small Signal Disruption Amplifier II";1
31257;"Small Signal Disruption Amplifier II Blueprint";1
31258;"Medium Signal Disruption Amplifier II";1
31259;"Medium Signal Disruption Amplifier II Blueprint";1
31260;"Capital Signal Disruption Amplifier II";1
31261;"Capital Signal Disruption Amplifier II Blueprint";1
31262;"Small Inverted Signal Field Projector I";1
31263;"Small Inverted Signal Field Projector I Blueprint";1
31264;"Medium Inverted Signal Field Projector I";1
31265;"Medium Inverted Signal Field Projector I Blueprint";1
31266;"Capital Inverted Signal Field Projector I";1
31267;"Capital Inverted Signal Field Projector I Blueprint";1
31268;"Small Inverted Signal Field Projector II";1
31269;"Small Inverted Signal Field Projector II Blueprint";1
31270;"Medium Inverted Signal Field Projector II";1
31271;"Medium Inverted Signal Field Projector II Blueprint";1
31272;"Capital Inverted Signal Field Projector II";1
31273;"Capital Inverted Signal Field Projector II Blueprint";1
31274;"Small Ionic Field Projector I";1
31275;"Small Ionic Field Projector I Blueprint";1
31276;"Medium Ionic Field Projector I";1
31277;"Medium Ionic Field Projector I Blueprint";1
31278;"Capital Ionic Field Projector I";1
31279;"Capital Ionic Field Projector I Blueprint";1
31280;"Small Ionic Field Projector II";1
31281;"Small Ionic Field Projector II Blueprint";1
31282;"Medium Ionic Field Projector II";1
31283;"Medium Ionic Field Projector II Blueprint";1
31284;"Capital Ionic Field Projector II";1
31285;"Capital Ionic Field Projector II Blueprint";1
31286;"Small Particle Dispersion Augmentor I";1
31287;"Small Particle Dispersion Augmentor I Blueprint";1
31288;"Medium Particle Dispersion Augmentor I";1
31289;"Medium Particle Dispersion Augmentor I Blueprint";1
31290;"Capital Particle Dispersion Augmentor I";1
31291;"Capital Particle Dispersion Augmentor I Blueprint";1
31292;"Small Particle Dispersion Augmentor II";1
31293;"Small Particle Dispersion Augmentor II Blueprint";1
31294;"Medium Particle Dispersion Augmentor II";1
31295;"Medium Particle Dispersion Augmentor II Blueprint";1
31296;"Capital Particle Dispersion Augmentor II";1
31297;"Capital Particle Dispersion Augmentor II Blueprint";1
31298;"Small Particle Dispersion Projector I";1
31299;"Small Particle Dispersion Projector I Blueprint";1
31300;"Medium Particle Dispersion Projector I";1
31301;"Medium Particle Dispersion Projector I Blueprint";1
31302;"Capital Particle Dispersion Projector I";1
31303;"Capital Particle Dispersion Projector I Blueprint";1
31304;"Small Particle Dispersion Projector II";1
31305;"Small Particle Dispersion Projector II Blueprint";1
31306;"Medium Particle Dispersion Projector II";1
31307;"Medium Particle Dispersion Projector II Blueprint";1
31308;"Capital Particle Dispersion Projector II";1
31309;"Capital Particle Dispersion Projector II Blueprint";1
31310;"Small Signal Focusing Kit I";1
31311;"Small Signal Focusing Kit I Blueprint";1
31312;"Medium Signal Focusing Kit I";1
31313;"Medium Signal Focusing Kit I Blueprint";1
31314;"Capital Signal Focusing Kit I";1
31315;"Capital Signal Focusing Kit I Blueprint";1
31316;"Small Signal Focusing Kit II";1
31317;"Small Signal Focusing Kit II Blueprint";1
31318;"Medium Signal Focusing Kit II";1
31319;"Medium Signal Focusing Kit II Blueprint";1
31320;"Capital Signal Focusing Kit II";1
31321;"Capital Signal Focusing Kit II Blueprint";1
31322;"Small Targeting System Subcontroller I";1
31323;"Small Targeting System Subcontroller I Blueprint";1
31324;"Medium Targeting System Subcontroller I";1
31325;"Medium Targeting System Subcontroller I Blueprint";1
31326;"Capital Targeting System Subcontroller I";1
31327;"Capital Targeting System Subcontroller I Blueprint";1
31328;"Small Targeting System Subcontroller II";1
31329;"Small Targeting System Subcontroller II Blueprint";1
31330;"Medium Targeting System Subcontroller II";1
31331;"Medium Targeting System Subcontroller II Blueprint";1
31332;"Capital Targeting System Subcontroller II";1
31333;"Capital Targeting System Subcontroller II Blueprint";1
31334;"Small Targeting Systems Stabilizer I";1
31335;"Small Targeting Systems Stabilizer I Blueprint";1
31336;"Medium Targeting Systems Stabilizer I";1
31337;"Medium Targeting Systems Stabilizer I Blueprint";1
31338;"Capital Targeting Systems Stabilizer I";1
31339;"Capital Targeting Systems Stabilizer I Blueprint";1
31340;"Small Targeting Systems Stabilizer II";1
31341;"Small Targeting Systems Stabilizer II Blueprint";1
31342;"Medium Targeting Systems Stabilizer II";1
31343;"Medium Targeting Systems Stabilizer II Blueprint";1
31344;"Capital Targeting Systems Stabilizer II";1
31345;"Capital Targeting Systems Stabilizer II Blueprint";1
31346;"Small Tracking Diagnostic Subroutines I";1
31347;"Small Tracking Diagnostic Subroutines I Blueprint";1
31348;"Medium Tracking Diagnostic Subroutines I";1
31349;"Medium Tracking Diagnostic Subroutines I Blueprint";1
31350;"Capital Tracking Diagnostic Subroutines I";1
31351;"Capital Tracking Diagnostic Subroutines I Blueprint";1
31352;"Small Tracking Diagnostic Subroutines II";1
31353;"Small Tracking Diagnostic Subroutines II Blueprint";1
31354;"Medium Tracking Diagnostic Subroutines II";1
31355;"Medium Tracking Diagnostic Subroutines II Blueprint";1
31356;"Capital Tracking Diagnostic Subroutines II";1
31357;"Capital Tracking Diagnostic Subroutines II Blueprint";1
31358;"Small Ancillary Current Router I";1
31359;"Small Ancillary Current Router I Blueprint";1
31360;"Medium Ancillary Current Router I";1
31361;"Medium Ancillary Current Router I Blueprint";1
31362;"Capital Ancillary Current Router I";1
31363;"Capital Ancillary Current Router I Blueprint";1
31364;"Small Ancillary Current Router II";1
31365;"Small Ancillary Current Router II Blueprint";1
31366;"Medium Ancillary Current Router II";1
31367;"Medium Ancillary Current Router II Blueprint";1
31368;"Capital Ancillary Current Router II";1
31369;"Capital Ancillary Current Router II Blueprint";1
31370;"Small Capacitor Control Circuit I";1
31371;"Small Capacitor Control Circuit I Blueprint";1
31372;"Medium Capacitor Control Circuit I";1
31373;"Medium Capacitor Control Circuit I Blueprint";1
31374;"Capital Capacitor Control Circuit I";1
31375;"Capital Capacitor Control Circuit I Blueprint";1
31376;"Small Capacitor Control Circuit II";1
31377;"Small Capacitor Control Circuit II Blueprint";1
31378;"Medium Capacitor Control Circuit II";1
31379;"Medium Capacitor Control Circuit II Blueprint";1
31380;"Capital Capacitor Control Circuit II";1
31381;"Capital Capacitor Control Circuit II Blueprint";1
31382;"Small Egress Port Maximizer I";1
31383;"Small Egress Port Maximizer I Blueprint";1
31384;"Medium Egress Port Maximizer I";1
31385;"Medium Egress Port Maximizer I Blueprint";1
31386;"Capital Egress Port Maximizer I";1
31387;"Capital Egress Port Maximizer I Blueprint";1
31388;"Small Egress Port Maximizer II";1
31389;"Small Egress Port Maximizer II Blueprint";1
31390;"Medium Egress Port Maximizer II";1
31391;"Medium Egress Port Maximizer II Blueprint";1
31392;"Capital Egress Port Maximizer II";1
31393;"Capital Egress Port Maximizer II Blueprint";1
31394;"Small Powergrid Subroutine Maximizer I";1
31395;"Small Powergrid Subroutine Maximizer I Blueprint";1
31396;"Medium Powergrid Subroutine Maximizer I";1
31397;"Medium Powergrid Subroutine Maximizer I Blueprint";1
31398;"Capital Powergrid Subroutine Maximizer I";1
31399;"Capital Powergrid Subroutine Maximizer I Blueprint";1
31400;"Small Powergrid Subroutine Maximizer II";1
31401;"Small Powergrid Subroutine Maximizer II Blueprint";1
31402;"Medium Powergrid Subroutine Maximizer II";1
31403;"Medium Powergrid Subroutine Maximizer II Blueprint";1
31404;"Capital Powergrid Subroutine Maximizer II";1
31405;"Capital Powergrid Subroutine Maximizer II Blueprint";1
31406;"Small Semiconductor Memory Cell I";1
31407;"Small Semiconductor Memory Cell I Blueprint";1
31408;"Medium Semiconductor Memory Cell I";1
31409;"Medium Semiconductor Memory Cell I Blueprint";1
31410;"Capital Semiconductor Memory Cell I";1
31411;"Capital Semiconductor Memory Cell I Blueprint";1
31412;"Small Semiconductor Memory Cell II";1
31413;"Small Semiconductor Memory Cell II Blueprint";1
31414;"Medium Semiconductor Memory Cell II";1
31415;"Medium Semiconductor Memory Cell II Blueprint";1
31416;"Capital Semiconductor Memory Cell II";1
31417;"Capital Semiconductor Memory Cell II Blueprint";1
31418;"Small Algid Energy Administrations Unit I";1
31419;"Small Algid Energy Administrations Unit I Blueprint";1
31420;"Medium Algid Energy Administrations Unit I";1
31421;"Medium Algid Energy Administrations Unit I Blueprint";1
31422;"Capital Algid Energy Administrations Unit I";1
31423;"Capital Algid Energy Administrations Unit I Blueprint";1
31424;"Small Algid Energy Administrations Unit II";1
31425;"Small Algid Energy Administrations Unit II Blueprint";1
31426;"Medium Algid Energy Administrations Unit II";1
31427;"Medium Algid Energy Administrations Unit II Blueprint";1
31428;"Capital Algid Energy Administrations Unit II";1
31429;"Capital Algid Energy Administrations Unit II Blueprint";1
31430;"Small Energy Ambit Extension I";1
31431;"Small Energy Ambit Extension I Blueprint";1
31432;"Medium Energy Ambit Extension I";1
31433;"Medium Energy Ambit Extension I Blueprint";1
31434;"Capital Energy Ambit Extension I";1
31435;"Capital Energy Ambit Extension I Blueprint";1
31436;"Small Energy Ambit Extension II";1
31437;"Small Energy Ambit Extension II Blueprint";1
31438;"Medium Energy Ambit Extension II";1
31439;"Medium Energy Ambit Extension II Blueprint";1
31440;"Capital Energy Ambit Extension II";1
31441;"Capital Energy Ambit Extension II Blueprint";1
31442;"Small Energy Burst Aerator I";1
31443;"Small Energy Burst Aerator I Blueprint";1
31444;"Medium Energy Burst Aerator I";1
31445;"Medium Energy Burst Aerator I Blueprint";1
31446;"Capital Energy Burst Aerator I";1
31447;"Capital Energy Burst Aerator I Blueprint";1
31448;"Small Energy Burst Aerator II";1
31449;"Small Energy Burst Aerator II Blueprint";1
31450;"Medium Energy Burst Aerator II";1
31451;"Medium Energy Burst Aerator II Blueprint";1
31452;"Capital Energy Burst Aerator II";1
31453;"Capital Energy Burst Aerator II Blueprint";1
31454;"Small Energy Collision Accelerator I";1
31455;"Small Energy Collision Accelerator I Blueprint";1
31456;"Medium Energy Collision Accelerator I";1
31457;"Medium Energy Collision Accelerator I Blueprint";1
31458;"Capital Energy Collision Accelerator I";1
31459;"Capital Energy Collision Accelerator I Blueprint";1
31460;"Small Energy Collision Accelerator II";1
31461;"Small Energy Collision Accelerator II Blueprint";1
31462;"Medium Energy Collision Accelerator II";1
31463;"Medium Energy Collision Accelerator II Blueprint";1
31464;"Capital Energy Collision Accelerator II";1
31465;"Capital Energy Collision Accelerator II Blueprint";1
31466;"Small Energy Discharge Elutriation I";1
31467;"Small Energy Discharge Elutriation I Blueprint";1
31468;"Medium Energy Discharge Elutriation I";1
31469;"Medium Energy Discharge Elutriation I Blueprint";1
31470;"Capital Energy Discharge Elutriation I";1
31471;"Capital Energy Discharge Elutriation I Blueprint";1
31472;"Small Energy Discharge Elutriation II";1
31473;"Small Energy Discharge Elutriation II Blueprint";1
31474;"Medium Energy Discharge Elutriation II";1
31475;"Medium Energy Discharge Elutriation II Blueprint";1
31476;"Capital Energy Discharge Elutriation II";1
31477;"Capital Energy Discharge Elutriation II Blueprint";1
31478;"Small Energy Locus Coordinator I";1
31479;"Small Energy Locus Coordinator I Blueprint";1
31480;"Medium Energy Locus Coordinator I";1
31481;"Medium Energy Locus Coordinator I Blueprint";1
31482;"Capital Energy Locus Coordinator I";1
31483;"Capital Energy Locus Coordinator I Blueprint";1
31484;"Small Energy Locus Coordinator II";1
31485;"Small Energy Locus Coordinator II Blueprint";1
31486;"Medium Energy Locus Coordinator II";1
31487;"Medium Energy Locus Coordinator II Blueprint";1
31488;"Capital Energy Locus Coordinator II";1
31489;"Capital Energy Locus Coordinator II Blueprint";1
31490;"Small Energy Metastasis Adjuster I";1
31491;"Small Energy Metastasis Adjuster I Blueprint";1
31492;"Medium Energy Metastasis Adjuster I";1
31493;"Medium Energy Metastasis Adjuster I Blueprint";1
31494;"Capital Energy Metastasis Adjuster I";1
31495;"Capital Energy Metastasis Adjuster I Blueprint";1
31496;"Small Energy Metastasis Adjuster II";1
31497;"Small Energy Metastasis Adjuster II Blueprint";1
31498;"Medium Energy Metastasis Adjuster II";1
31499;"Medium Energy Metastasis Adjuster II Blueprint";1
31500;"Capital Energy Metastasis Adjuster II";1
31501;"Capital Energy Metastasis Adjuster II Blueprint";1
31502;"Small Algid Hybrid Administrations Unit I";1
31503;"Small Algid Hybrid Administrations Unit I Blueprint";1
31504;"Medium Algid Hybrid Administrations Unit I";1
31505;"Medium Algid Hybrid Administrations Unit I Blueprint";1
31506;"Capital Algid Hybrid Administrations Unit I";1
31507;"Capital Algid Hybrid Administrations Unit I Blueprint";1
31508;"Small Algid Hybrid Administrations Unit II";1
31509;"Small Algid Hybrid Administrations Unit II Blueprint";1
31510;"Medium Algid Hybrid Administrations Unit II";1
31511;"Medium Algid Hybrid Administrations Unit II Blueprint";1
31512;"Capital Algid Hybrid Administrations Unit II";1
31513;"Capital Algid Hybrid Administrations Unit II Blueprint";1
31514;"Small Hybrid Ambit Extension I";1
31515;"Small Hybrid Ambit Extension I Blueprint";1
31516;"Medium Hybrid Ambit Extension I";1
31517;"Medium Hybrid Ambit Extension I Blueprint";1
31518;"Capital Hybrid Ambit Extension I";1
31519;"Capital Hybrid Ambit Extension I Blueprint";1
31520;"Small Hybrid Ambit Extension II";1
31521;"Small Hybrid Ambit Extension II Blueprint";1
31522;"Medium Hybrid Ambit Extension II";1
31523;"Medium Hybrid Ambit Extension II Blueprint";1
31524;"Capital Hybrid Ambit Extension II";1
31525;"Capital Hybrid Ambit Extension II Blueprint";1
31526;"Small Hybrid Burst Aerator I";1
31527;"Small Hybrid Burst Aerator I Blueprint";1
31528;"Medium Hybrid Burst Aerator I";1
31529;"Medium Hybrid Burst Aerator I Blueprint";1
31530;"Capital Hybrid Burst Aerator I";1
31531;"Capital Hybrid Burst Aerator I Blueprint";1
31532;"Small Hybrid Burst Aerator II";1
